OBJECTID,COMPLEX_NAME,ORGANIZATION_NAME,UNIT_NAME,UNIT_TYPE,INTEREST_TYPE1,INTEREST_TYPE2,ACRES,SHAPE.AREA,SHAPE.LEN
5194,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,356.11987922,0.00017483312321976498,0.0863534177780178
5194,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,356.11987922,0.00017483312321976498,0.0863534177780178
5195,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,737.02865426,0.000361755936764623,0.105213455512017
5195,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,737.02865426,0.000361755936764623,0.105213455512017
5196,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,777.53102466,0.00038160500485260896,0.12539574847352306
5196,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,777.53102466,0.00038160500485260896,0.12539574847352306
5197,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,497.78556461,0.000244260243688305,0.109678938802991
5197,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,497.78556461,0.000244260243688305,0.109678938802991
5198,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,42.0140084,2.0618792281784e-05,0.018375340859525
5198,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,42.0140084,2.0618792281784e-05,0.018375340859525
5199,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,150.50499891,7.384887066748249e-05,0.0347035951071357
5199,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,150.50499891,7.384887066748249e-05,0.0347035951071357
5200,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,780.11619688,0.000382717029691104,0.0819192488218016
5200,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,780.11619688,0.000382717029691104,0.0819192488218016
5201,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,82.63267836,4.0540175104252e-05,0.0256783924028661
5201,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,82.63267836,4.0540175104252e-05,0.0256783924028661
5202,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,77.95084461,3.824322903372101e-05,0.0250436384643618
5202,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,77.95084461,3.824322903372101e-05,0.0250436384643618
5203,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,158.41331421,7.77184483373515e-05,0.0359748616625957
5203,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,158.41331421,7.77184483373515e-05,0.0359748616625957
5204,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,318.56600998,0.000156266496853604,0.0699165286690213
5204,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,318.56600998,0.000156266496853604,0.0699165286690213
5205,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,78.15762721,3.8339297703812e-05,0.0250838792499655
5205,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,78.15762721,3.8339297703812e-05,0.0250838792499655
5206,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,82.70214039,4.0568566744403e-05,0.0257010583752058
5206,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,82.70214039,4.0568566744403e-05,0.0257010583752058
5207,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,156.80443359999995,7.69077484894055e-05,0.0356947331774238
5207,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,156.80443359999995,7.69077484894055e-05,0.0356947331774238
5208,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,164.96532178,8.091041952050649e-05,0.0368078045142865
5208,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,164.96532178,8.091041952050649e-05,0.0368078045142865
5209,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,160.6144376,7.87771121468455e-05,0.0362245567117808
5209,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,160.6144376,7.87771121468455e-05,0.0362245567117808
5210,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,319.5331063,0.00015670463392705202,0.0578397892458116
5210,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,319.5331063,0.00015670463392705202,0.0578397892458116
5211,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,158.67817285,7.781575156578e-05,0.0360857621001644
5211,DEVILS LAKE WMD,LAKE ALICE NATIONAL WILDLIFE REFUGE,Lake Alice National Wildlife Refuge,NWR,Owned, ,158.67817285,7.781575156578e-05,0.0360857621001644
5212,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,159.516516,7.8894642843113e-05,0.0362953510924719
5212,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,159.516516,7.8894642843113e-05,0.0362953510924719
5213,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,76.76172204,3.7992787599625504e-05,0.0250012009537233
5213,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,76.76172204,3.7992787599625504e-05,0.0250012009537233
5214,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,75.47078446,3.7353747698348e-05,0.0248042904524194
5214,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,75.47078446,3.7353747698348e-05,0.0248042904524194
5215,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,235.91098507,0.00011674650591104199,0.0467650972907795
5215,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,235.91098507,0.00011674650591104199,0.0467650972907795
5216,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,78.26001824,3.8728722151968e-05,0.0251685647131527
5216,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,78.26001824,3.8728722151968e-05,0.0251685647131527
5217,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,82.15704069,4.0651411544868e-05,0.0258048063249052
5217,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,82.15704069,4.0651411544868e-05,0.0258048063249052
5218,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,160.06255914,7.919989653842149e-05,0.0363596298316448
5218,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,160.06255914,7.919989653842149e-05,0.0363596298316448
5219,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,157.28783149,7.7826245112902e-05,0.0359159331154556
5219,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,157.28783149,7.7826245112902e-05,0.0359159331154556
5220,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,82.06748316,4.0607119150265994e-05,0.0257665412925618
5220,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,82.06748316,4.0607119150265994e-05,0.0257665412925618
5221,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,159.75869417,7.90375894484515e-05,0.036326124589993986
5221,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,159.75869417,7.90375894484515e-05,0.036326124589993986
5222,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,159.19042555,7.874460874758499e-05,0.036266257635982006
5222,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,159.19042555,7.874460874758499e-05,0.036266257635982006
5223,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,235.86891777,0.0001166916357361,0.0467870485952342
5223,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement,17B,235.86891777,0.0001166916357361,0.0467870485952342
5224,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,157.24004978,7.778739790152e-05,0.0430691062797639
5224,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,157.24004978,7.778739790152e-05,0.0430691062797639
5225,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,158.394307,7.8351456336176e-05,0.0361684465430554
5225,DEVILS LAKE WMD,BRUMBA NATIONAL WILDLIFE REFUGE,Brumba National Wildlife Refuge,NWR,Easement, ,158.394307,7.8351456336176e-05,0.0361684465430554
5226,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,307.94575344,0.000152751719262249,0.0497359576010145
5226,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,307.94575344,0.000152751719262249,0.0497359576010145
5227,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,259.20927936,0.000128418231564978,0.0586158135877414
5227,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,259.20927936,0.000128418231564978,0.0586158135877414
5228,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,209.05229334,0.000103701443374943,0.0448466894732581
5228,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,209.05229334,0.000103701443374943,0.0448466894732581
5229,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,32.76431598,1.6260260092142e-05,0.0673746329687304
5229,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,32.76431598,1.6260260092142e-05,0.0673746329687304
5230,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,718.83530699,0.000356261161253552,0.123514183157997
5230,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,718.83530699,0.000356261161253552,0.123514183157997
5231,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,210.71409818,0.000104429170971396,0.0409614139539467
5231,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,210.71409818,0.000104429170971396,0.0409614139539467
5232,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,157.33135962,7.79703785236375e-05,0.0360908106347368
5232,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,157.33135962,7.79703785236375e-05,0.0360908106347368
5233,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,155.77004974,7.720816613637298e-05,0.0357681876077852
5233,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,155.77004974,7.720816613637298e-05,0.0357681876077852
5234,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,81.07016252,4.0184501193382e-05,0.0288454206589433
5234,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,81.07016252,4.0184501193382e-05,0.0288454206589433
5235,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,306.38181136,0.000151754658073215,0.0609474709976826
5235,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,306.38181136,0.000151754658073215,0.0609474709976826
5236,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,184.1197251,9.1170703042939e-05,0.04636664223531299
5236,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,184.1197251,9.1170703042939e-05,0.04636664223531299
5237,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,147.84813732,7.318804345276049e-05,0.041619951702079
5237,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,147.84813732,7.318804345276049e-05,0.041619951702079
5238,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,158.5287697,7.8484927330449e-05,0.036216600496150005
5238,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,158.5287697,7.8484927330449e-05,0.036216600496150005
5239,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,145.90678658,7.2235938041837e-05,0.0498811737938704
5239,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,145.90678658,7.2235938041837e-05,0.0498811737938704
5240,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,119.7530452,5.9301214033494995e-05,0.036342054312342005
5240,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,119.7530452,5.9301214033494995e-05,0.036342054312342005
5241,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,145.02322364,7.1819167113288e-05,0.0392095057414802
5241,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,145.02322364,7.1819167113288e-05,0.0392095057414802
5242,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,80.63786349,3.99381170749605e-05,0.0290779579034761
5242,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,80.63786349,3.99381170749605e-05,0.0290779579034761
5243,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,23.8245438,1.18004060873375e-05,0.0157366585909226
5243,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,23.8245438,1.18004060873375e-05,0.0157366585909226
5244,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,38.39781923,1.9018964018433e-05,0.0178844540353651
5244,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,38.39781923,1.9018964018433e-05,0.0178844540353651
5245,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,35.36880369,1.75186467147625e-05,0.0169371712898108
5245,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,35.36880369,1.75186467147625e-05,0.0169371712898108
5246,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,377.21791426,0.000186936219083518,0.0773337773273143
5246,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,377.21791426,0.000186936219083518,0.0773337773273143
5247,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,43.23167511,2.14224225466165e-05,0.0187308537575189
5247,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,43.23167511,2.14224225466165e-05,0.0187308537575189
5248,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,41.61585806,2.0621735646265e-05,0.0183195817635531
5248,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,41.61585806,2.0621735646265e-05,0.0183195817635531
5249,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,488.12924638,0.00024190470895207799,0.0767698128877846
5249,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,488.12924638,0.00024190470895207799,0.0767698128877846
5250,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,270.65894080000004,0.00013409866095783702,0.0571306806733004
5250,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,270.65894080000004,0.00013409866095783702,0.0571306806733004
5251,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,153.96344441,7.6288900624707e-05,0.0469038029317544
5251,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,153.96344441,7.6288900624707e-05,0.0469038029317544
5252,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,153.59144386,7.60927997497175e-05,0.0465097205961542
5252,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,153.59144386,7.60927997497175e-05,0.0465097205961542
5253,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,75.96883842,3.76364059185605e-05,0.0282450468441481
5253,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,75.96883842,3.76364059185605e-05,0.0282450468441481
5254,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,153.95419993,7.6263814494905e-05,0.0355516784264393
5254,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,153.95419993,7.6263814494905e-05,0.0355516784264393
5255,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,77.24117178,3.826263632812e-05,0.0250425661472273
5255,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,77.24117178,3.826263632812e-05,0.0250425661472273
5256,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,14.93975422,7.400114331238499e-06,0.0135172607301776
5256,DEVILS LAKE WMD,ROCK LAKE NATIONAL WILDLIFE REFUGE,Rock Lake National Wildlife Refuge,NWR,Easement, ,14.93975422,7.400114331238499e-06,0.0135172607301776
5257,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,601.13200313,0.000297204804192382,0.0793503180046919
5257,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,601.13200313,0.000297204804192382,0.0793503180046919
5258,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,320.9470248,0.000158574549964198,0.0653357590595379
5258,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,320.9470248,0.000158574549964198,0.0653357590595379
5259,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,135.84808697,6.71407160663065e-05,0.0520319412408677
5259,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,135.84808697,6.71407160663065e-05,0.0520319412408677
5260,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,319.75990076,0.000158073010529992,0.0507849408633044
5260,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,319.75990076,0.000158073010529992,0.0507849408633044
5261,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,161.57462223,7.98909603041655e-05,0.0365426408681081
5261,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,161.57462223,7.98909603041655e-05,0.0365426408681081
5262,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,25.18391785,1.2447307828371e-05,0.0156071085818861
5262,DEVILS LAKE WMD,SNYDER LAKE NATIONAL WILDLIFE REFUGE,Snyder Lake National Wildlife Refuge,NWR,Easement, ,25.18391785,1.2447307828371e-05,0.0156071085818861
5263,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,593.70975709,0.000278974659236496,0.26664476644709
5263,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,593.70975709,0.000278974659236496,0.26664476644709
5264,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,30.0459752,1.4132871909837e-05,0.0275538573537709
5264,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,30.0459752,1.4132871909837e-05,0.0275538573537709
5265,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,397.82274497,0.00018710255771334398,0.07024449421020099
5265,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,397.82274497,0.00018710255771334398,0.07024449421020099
5266,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,317.80077563,0.00014943042477870801,0.0567142253169859
5266,KULM WMD,DAKOTA LAKE NATIONAL WILDLIFE REFUGE,Dakota Lake National Wildlife Refuge,NWR,Easement,F,317.80077563,0.00014943042477870801,0.0567142253169859
